File,for/loops,while/loops,do-while/loops,total
thirdparty/glslang/SPIRV/Logger.c,0,0,0,0
thirdparty/glslang/SPIRV/SpvBuilder.c,28,141,153,322
thirdparty/glslang/SPIRV/SpvPostProcess.c,0,0,0,0
thirdparty/glslang/SPIRV/SPVRemapper.c,31,77,85,193
thirdparty/glslang/SPIRV/SpvTools.c,0,0,0,0
thirdparty/graphite/src/CmapCache.c,0,0,0,0
thirdparty/graphite/src/Code.c,3,1,3,7
thirdparty/graphite/src/Collider.c,0,0,0,0
thirdparty/graphite/src/Decompressor.c,0,0,0,0
thirdparty/graphite/src/direct_machine.c,0,0,0,0
thirdparty/graphite/src/Face.c,2,0,8,10
thirdparty/graphite/src/FeatureMap.c,0,0,0,0
thirdparty/graphite/src/FileFace.c,0,0,0,0
thirdparty/graphite/src/Font.c,0,0,0,0
thirdparty/graphite/src/GlyphCache.c,5,2,9,16
thirdparty/graphite/src/GlyphFace.c,0,0,0,0
thirdparty/graphite/src/gr_char_info.c,0,0,0,0
thirdparty/graphite/src/gr_face.c,0,0,0,0
thirdparty/graphite/src/gr_features.c,0,0,0,0
thirdparty/graphite/src/gr_font.c,0,0,0,0
thirdparty/graphite/src/gr_logging.c,0,0,0,0
thirdparty/graphite/src/gr_segment.c,0,0,0,0
thirdparty/graphite/src/gr_slot.c,0,0,0,0
thirdparty/graphite/src/Intervals.c,0,0,0,0
thirdparty/graphite/src/json.c,0,0,0,0
thirdparty/graphite/src/Justifier.c,2,1,10,13
thirdparty/graphite/src/NameTable.c,0,0,0,0
thirdparty/graphite/src/Pass.c,0,0,0,0
thirdparty/graphite/src/Position.c,0,0,0,0
thirdparty/graphite/src/Segment.c,7,3,23,33
thirdparty/graphite/src/Silf.c,3,6,8,17
thirdparty/graphite/src/Slot.c,3,2,7,12
thirdparty/graphite/src/Sparse.c,0,0,0,0
thirdparty/graphite/src/TtfUtil.c,0,0,0,0
thirdparty/graphite/src/UtfCodec.c,0,0,0,0
thirdparty/harfbuzz/src/hb-aat-layout.c,25,96,201,322
thirdparty/harfbuzz/src/hb-aat-map.c,0,0,0,0
thirdparty/harfbuzz/src/hb-blob.c,0,0,0,0
thirdparty/harfbuzz/src/hb-buffer.c,7,10,74,91
thirdparty/harfbuzz/src/hb-buffer-serialize.c,0,0,0,0
thirdparty/harfbuzz/src/hb-buffer-verify.c,0,0,0,0
thirdparty/harfbuzz/src/hb-common.c,0,0,0,0
thirdparty/harfbuzz/src/hb-draw.c,0,0,0,0
thirdparty/harfbuzz/src/hb-face-builder.c,0,0,0,0
thirdparty/harfbuzz/src/hb-face.c,10,23,71,104
thirdparty/harfbuzz/src/hb-fallback-shape.c,0,0,0,0
thirdparty/harfbuzz/src/hb-font.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ft.c,4,1,11,16
thirdparty/harfbuzz/src/hb-graphite2.c,0,0,0,0
thirdparty/harfbuzz/src/hb-icu.c,0,0,0,0
thirdparty/harfbuzz/src/hb-map.c,4,10,21,35
thirdparty/harfbuzz/src/hb-number.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-cff1-table.c,4,8,42,54
thirdparty/harfbuzz/src/hb-ot-cff2-table.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-color.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-face.c,2,8,12,22
thirdparty/harfbuzz/src/hb-ot-font.c,21,83,229,333
thirdparty/harfbuzz/src/hb-ot-layout.c,43,213,607,863
thirdparty/harfbuzz/src/hb-ot-map.c,4,5,35,44
thirdparty/harfbuzz/src/hb-ot-math.c,1,7,25,33
thirdparty/harfbuzz/src/hb-ot-meta.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-metrics.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-name.c,1,20,27,48
thirdparty/harfbuzz/src/hb-ot-shape-fallback.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-shape.c,5,9,32,46
thirdparty/harfbuzz/src/hb-ot-shape-normalize.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-shaper-arabic.c,20,55,175,250
thirdparty/harfbuzz/src/hb-ot-shaper-default.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-shaper-hangul.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-shaper-hebrew.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-shaper-indic.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-shaper-indic-table.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-shaper-khmer.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-shaper-myanmar.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-shaper-syllabic.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-shaper-thai.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-shaper-use.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-shaper-vowel-constraints.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-tag.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ot-var.c,0,0,0,0
thirdparty/harfbuzz/src/hb-outline.c,0,0,0,0
thirdparty/harfbuzz/src/hb-paint-extents.c,0,0,0,0
thirdparty/harfbuzz/src/hb-paint.c,0,0,0,0
thirdparty/harfbuzz/src/hb-set.c,17,22,90,129
thirdparty/harfbuzz/src/hb-shape.c,0,0,0,0
thirdparty/harfbuzz/src/hb-shape-plan.c,3,9,19,31
thirdparty/harfbuzz/src/hb-shaper.c,0,0,0,0
thirdparty/harfbuzz/src/hb-static.c,0,0,0,0
thirdparty/harfbuzz/src/hb-style.c,0,0,0,0
thirdparty/harfbuzz/src/hb-subset-cff1.c,33,37,192,262
thirdparty/harfbuzz/src/hb-subset-cff2.c,28,34,177,239
thirdparty/harfbuzz/src/hb-subset-cff-common.c,7,5,29,41
thirdparty/harfbuzz/src/hb-subset-input.c,10,10,28,48
thirdparty/harfbuzz/src/hb-subset-instancer-iup.c,13,10,58,81
thirdparty/harfbuzz/src/hb-subset-instancer-solver.c,1,0,3,4
thirdparty/harfbuzz/src/hb-subset.c,132,374,1230,1736
thirdparty/harfbuzz/src/hb-subset-plan.c,83,184,618,885
thirdparty/harfbuzz/src/hb-subset-repacker.c,0,0,0,0
thirdparty/harfbuzz/src/hb-ucd.c,0,0,0,0
thirdparty/harfbuzz/src/hb-unicode.c,1,3,5,9
thirdparty/harfbuzz/src/OT/Var/VARC/VARC.c,0,0,0,0
thirdparty/icu4c/common/appendable.c,0,0,0,0
thirdparty/icu4c/common/bmpset.c,5,7,22,34
thirdparty/icu4c/common/brkeng.c,0,0,0,0
thirdparty/icu4c/common/brkiter.c,2,0,0,2
thirdparty/icu4c/common/bytesinkutil.c,0,0,0,0
thirdparty/icu4c/common/bytestream.c,0,0,0,0
thirdparty/icu4c/common/bytestriebuilder.c,1,4,4,9
thirdparty/icu4c/common/bytestrieiterator.c,1,0,2,3
thirdparty/icu4c/common/bytestrie.c,0,0,0,0
thirdparty/icu4c/common/caniter.c,0,0,0,0
thirdparty/icu4c/common/characterproperties.c,0,0,0,0
thirdparty/icu4c/common/chariter.c,0,0,0,0
thirdparty/icu4c/common/charstr.c,0,0,0,0
thirdparty/icu4c/common/cmemory.c,0,0,0,0
thirdparty/icu4c/common/cstring.c,0,0,0,0
thirdparty/icu4c/common/cstr.c,0,0,0,0
thirdparty/icu4c/common/cwchar.c,0,0,0,0
thirdparty/icu4c/common/dictbe.c,10,16,40,66
thirdparty/icu4c/common/dictionarydata.c,0,0,0,0
thirdparty/icu4c/common/dtintrv.c,0,0,0,0
thirdparty/icu4c/common/edits.c,0,0,0,0
thirdparty/icu4c/common/emojiprops.c,1,2,3,6
thirdparty/icu4c/common/errorcode.c,0,0,0,0
thirdparty/icu4c/common/filteredbrk.c,0,0,0,0
thirdparty/icu4c/common/filterednormalizer2.c,0,0,0,0
thirdparty/icu4c/common/icudataver.c,0,0,0,0
thirdparty/icu4c/common/icuplug.c,0,0,0,0
thirdparty/icu4c/common/loadednormalizer2impl.c,0,0,0,0
thirdparty/icu4c/common/localebuilder.c,0,0,0,0
thirdparty/icu4c/common/localematcher.c,0,0,0,0
thirdparty/icu4c/common/localeprioritylist.c,0,0,0,0
thirdparty/icu4c/common/locavailable.c,0,0,0,0
thirdparty/icu4c/common/locbased.c,0,0,0,0
thirdparty/icu4c/common/locdispnames.c,0,0,0,0
thirdparty/icu4c/common/locdistance.c,0,0,0,0
thirdparty/icu4c/common/locdspnm.c,0,0,0,0
thirdparty/icu4c/common/locid.c,0,13,16,29
thirdparty/icu4c/common/loclikely.c,0,2,2,4
thirdparty/icu4c/common/loclikelysubtags.c,9,4,14,27
thirdparty/icu4c/common/locmap.c,0,0,0,0
thirdparty/icu4c/common/locresdata.c,0,0,0,0
thirdparty/icu4c/common/locutil.c,0,0,0,0
thirdparty/icu4c/common/lsr.c,0,0,0,0
thirdparty/icu4c/common/lstmbe.c,5,6,16,27
thirdparty/icu4c/common/messagepattern.c,0,0,0,0
thirdparty/icu4c/common/mlbe.c,0,0,0,0
thirdparty/icu4c/common/normalizer2impl.c,0,0,0,0
thirdparty/icu4c/common/normalizer2.c,0,0,0,0
thirdparty/icu4c/common/normlzr.c,0,0,0,0
thirdparty/icu4c/common/parsepos.c,0,0,0,0
thirdparty/icu4c/common/patternprops.c,0,0,0,0
thirdparty/icu4c/common/pluralmap.c,0,0,0,0
thirdparty/icu4c/common/propname.c,0,0,0,0
thirdparty/icu4c/common/propsvec.c,0,0,0,0
thirdparty/icu4c/common/punycode.c,0,0,0,0
thirdparty/icu4c/common/putil.c,1,1,6,8
thirdparty/icu4c/common/rbbi_cache.c,0,0,0,0
thirdparty/icu4c/common/rbbidata.c,2,0,0,2
thirdparty/icu4c/common/rbbi.c,0,0,0,0
thirdparty/icu4c/common/rbbinode.c,1,2,3,6
thirdparty/icu4c/common/rbbirb.c,2,3,2,7
thirdparty/icu4c/common/rbbiscan.c,0,0,0,0
thirdparty/icu4c/common/rbbisetb.c,0,0,0,0
thirdparty/icu4c/common/rbbistbl.c,0,0,0,0
thirdparty/icu4c/common/rbbitblb.c,0,0,0,0
thirdparty/icu4c/common/resbund_cnv.c,0,0,0,0
thirdparty/icu4c/common/resbund.c,2,0,0,2
thirdparty/icu4c/common/resource.c,0,0,0,0
thirdparty/icu4c/common/restrace.c,0,0,0,0
thirdparty/icu4c/common/ruleiter.c,0,0,0,0
thirdparty/icu4c/common/schriter.c,0,0,0,0
thirdparty/icu4c/common/serv.c,0,0,0,0
thirdparty/icu4c/common/servlkf.c,0,0,0,0
thirdparty/icu4c/common/servlk.c,0,0,0,0
thirdparty/icu4c/common/servls.c,0,0,0,0
thirdparty/icu4c/common/servnotf.c,0,0,0,0
thirdparty/icu4c/common/servrbf.c,0,0,0,0
thirdparty/icu4c/common/servslkf.c,0,0,0,0
thirdparty/icu4c/common/sharedobject.c,0,0,0,0
thirdparty/icu4c/common/simpleformatter.c,0,0,0,0
thirdparty/icu4c/common/static_unicode_sets.c,0,0,0,0
thirdparty/icu4c/common/stringpiece.c,0,0,0,0
thirdparty/icu4c/common/stringtriebuilder.c,0,0,0,0
thirdparty/icu4c/common/uarrsort.c,0,0,0,0
thirdparty/icu4c/common/ubidi.c,4,6,57,67
thirdparty/icu4c/common/ubidiln.c,0,0,0,0
thirdparty/icu4c/common/ubidi_props.c,0,0,0,0
thirdparty/icu4c/common/ubiditransform.c,0,0,0,0
thirdparty/icu4c/common/ubidiwrt.c,0,0,0,0
thirdparty/icu4c/common/ubrk.c,0,0,0,0
thirdparty/icu4c/common/ucase.c,0,0,0,0
thirdparty/icu4c/common/ucasemap.c,0,0,0,0
thirdparty/icu4c/common/ucasemap_titlecase_brkiter.c,0,0,0,0
thirdparty/icu4c/common/ucat.c,0,0,0,0
thirdparty/icu4c/common/uchar.c,0,0,0,0
thirdparty/icu4c/common/ucharstriebuilder.c,1,2,6,9
thirdparty/icu4c/common/ucharstrieiterator.c,1,2,2,5
thirdparty/icu4c/common/ucharstrie.c,0,0,0,0
thirdparty/icu4c/common/uchriter.c,0,0,0,0
thirdparty/icu4c/common/ucln_cmn.c,0,0,0,0
thirdparty/icu4c/common/ucmndata.c,0,0,0,0
thirdparty/icu4c/common/ucnv2022.c,0,0,0,0
thirdparty/icu4c/common/ucnv_bld.c,0,0,0,0
thirdparty/icu4c/common/ucnvbocu.c,0,0,0,0
thirdparty/icu4c/common/ucnv_cb.c,0,0,0,0
thirdparty/icu4c/common/ucnv_cnv.c,0,0,0,0
thirdparty/icu4c/common/ucnv_ct.c,0,0,0,0
thirdparty/icu4c/common/ucnvdisp.c,0,0,0,0
thirdparty/icu4c/common/ucnv_err.c,0,0,0,0
thirdparty/icu4c/common/ucnv_ext.c,0,0,0,0
thirdparty/icu4c/common/ucnvhz.c,0,0,0,0
thirdparty/icu4c/common/ucnv_io.c,0,0,0,0
thirdparty/icu4c/common/ucnvisci.c,0,0,0,0
thirdparty/icu4c/common/ucnvlat1.c,0,0,0,0
thirdparty/icu4c/common/ucnv.c,0,0,0,0
thirdparty/icu4c/common/ucnv_lmb.c,0,0,0,0
thirdparty/icu4c/common/ucnvmbcs.c,0,0,0,0
thirdparty/icu4c/common/ucnvscsu.c,0,0,0,0
thirdparty/icu4c/common/ucnvsel.c,0,0,0,0
thirdparty/icu4c/common/ucnv_set.c,0,0,0,0
thirdparty/icu4c/common/ucnv_u16.c,0,0,0,0
thirdparty/icu4c/common/ucnv_u32.c,0,0,0,0
thirdparty/icu4c/common/ucnv_u7.c,0,0,0,0
thirdparty/icu4c/common/ucnv_u8.c,0,0,0,0
thirdparty/icu4c/common/ucol_swp.c,0,0,0,0
thirdparty/icu4c/common/ucptrie.c,0,0,0,0
thirdparty/icu4c/common/ucurr.c,0,0,0,0
thirdparty/icu4c/common/udata.c,0,0,0,0
thirdparty/icu4c/common/udatamem.c,0,0,0,0
thirdparty/icu4c/common/udataswp.c,3,0,5,8
thirdparty/icu4c/common/uenum.c,0,0,0,0
thirdparty/icu4c/common/uhash.c,0,0,0,0
thirdparty/icu4c/common/uhash_us.c,0,0,0,0
thirdparty/icu4c/common/uidna.c,0,0,0,0
thirdparty/icu4c/common/uinit.c,0,0,0,0
thirdparty/icu4c/common/uinvchar.c,0,0,0,0
thirdparty/icu4c/common/uiter.c,0,0,0,0
thirdparty/icu4c/common/ulist.c,0,0,0,0
thirdparty/icu4c/common/ulocale.c,0,0,0,0
thirdparty/icu4c/common/ulocbuilder.c,0,0,0,0
thirdparty/icu4c/common/uloc_keytype.c,1,7,11,19
thirdparty/icu4c/common/uloc.c,16,15,24,55
thirdparty/icu4c/common/uloc_tag.c,4,29,52,85
thirdparty/icu4c/common/umapfile.c,0,0,0,0
thirdparty/icu4c/common/umath.c,0,0,0,0
thirdparty/icu4c/common/umutablecptrie.c,7,41,67,115
thirdparty/icu4c/common/umutex.c,0,0,0,0
thirdparty/icu4c/common/unames.c,11,13,58,82
thirdparty/icu4c/common/unifiedcache.c,0,0,0,0
thirdparty/icu4c/common/unifilt.c,0,0,0,0
thirdparty/icu4c/common/unifunct.c,0,0,0,0
thirdparty/icu4c/common/uniset_closure.c,0,0,0,0
thirdparty/icu4c/common/uniset.c,0,0,0,0
thirdparty/icu4c/common/uniset_props.c,0,0,0,0
thirdparty/icu4c/common/unisetspan.c,4,15,40,59
thirdparty/icu4c/common/unistr_case.c,0,0,0,0
thirdparty/icu4c/common/unistr_case_locale.c,0,0,0,0
thirdparty/icu4c/common/unistr_cnv.c,0,0,0,0
thirdparty/icu4c/common/unistr.c,0,0,0,0
thirdparty/icu4c/common/unistr_props.c,0,0,0,0
thirdparty/icu4c/common/unistr_titlecase_brkiter.c,0,0,0,0
thirdparty/icu4c/common/unormcmp.c,0,0,0,0
thirdparty/icu4c/common/unorm.c,0,0,0,0
thirdparty/icu4c/common/uobject.c,0,0,0,0
thirdparty/icu4c/common/uprops.c,0,0,0,0
thirdparty/icu4c/common/uresbund.c,21,7,18,46
thirdparty/icu4c/common/ures_cnv.c,0,0,0,0
thirdparty/icu4c/common/uresdata.c,2,1,8,11
thirdparty/icu4c/common/usc_impl.c,0,0,0,0
thirdparty/icu4c/common/uscript.c,0,0,0,0
thirdparty/icu4c/common/uscript_props.c,0,0,0,0
thirdparty/icu4c/common/usetiter.c,0,0,0,0
thirdparty/icu4c/common/uset.c,0,0,0,0
thirdparty/icu4c/common/uset_props.c,0,0,0,0
thirdparty/icu4c/common/usprep.c,0,0,0,0
thirdparty/icu4c/common/ustack.c,0,0,0,0
thirdparty/icu4c/common/ustrcase.c,0,0,0,0
thirdparty/icu4c/common/ustrcase_locale.c,0,0,0,0
thirdparty/icu4c/common/ustr_cnv.c,0,0,0,0
thirdparty/icu4c/common/ustrenum.c,0,0,0,0
thirdparty/icu4c/common/ustrfmt.c,0,0,0,0
thirdparty/icu4c/common/ustring.c,0,0,0,0
thirdparty/icu4c/common/ustr_titlecase_brkiter.c,0,0,0,0
thirdparty/icu4c/common/ustrtrns.c,0,0,0,0
thirdparty/icu4c/common/ustr_wcs.c,0,0,0,0
thirdparty/icu4c/common/utext.c,3,4,15,22
thirdparty/icu4c/common/utf_impl.c,0,0,0,0
thirdparty/icu4c/common/util.c,2,3,7,12
thirdparty/icu4c/common/util_props.c,0,0,0,0
thirdparty/icu4c/common/utrace.c,0,0,0,0
thirdparty/icu4c/common/utrie2_builder.c,16,7,41,64
thirdparty/icu4c/common/utrie2.c,12,1,7,20
thirdparty/icu4c/common/utrie.c,19,6,31,56
thirdparty/icu4c/common/utrie_swap.c,0,0,0,0
thirdparty/icu4c/common/uts46.c,0,0,0,0
thirdparty/icu4c/common/utypes.c,0,0,0,0
thirdparty/icu4c/common/uvector.c,0,0,0,0
thirdparty/icu4c/common/uvectr32.c,0,0,0,0
thirdparty/icu4c/common/uvectr64.c,0,0,0,0
thirdparty/icu4c/common/wintz.c,0,0,0,0
thirdparty/icu4c/i18n/scriptset.c,4,3,19,26
thirdparty/icu4c/i18n/ucln_in.c,0,0,0,0
thirdparty/icu4c/i18n/uspoof_impl.c,0,0,0,0
thirdparty/icu4c/i18n/uspoof.c,0,0,0,0
thirdparty/jolt_physics/Jolt/AABBTree/AABBTreeBuilder.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Core/Color.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Core/Factory.c,18,13,27,58
thirdparty/jolt_physics/Jolt/Core/IssueReporting.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Core/JobSystemSingleThreaded.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Core/JobSystemThreadPool.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Core/JobSystemWithBarrier.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Core/LinearCurve.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Core/Memory.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Core/Profiler.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Core/RTTI.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Core/Semaphore.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Core/StringTools.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Core/TickCounter.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Geometry/ConvexHullBuilder2D.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Geometry/ConvexHullBuilder.c,12,17,50,79
thirdparty/jolt_physics/Jolt/Geometry/Indexify.c,1,3,14,18
thirdparty/jolt_physics/Jolt/Geometry/OrientedBox.c,1,0,5,6
thirdparty/jolt_physics/Jolt/Math/Vec3.c,0,0,0,0
thirdparty/jolt_physics/Jolt/ObjectStream/SerializableObject.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Body/BodyCreationSettings.c,7,7,16,30
thirdparty/jolt_physics/Jolt/Physics/Body/BodyInterface.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Body/Body.c,3,1,5,9
thirdparty/jolt_physics/Jolt/Physics/Body/BodyManager.c,30,12,30,72
thirdparty/jolt_physics/Jolt/Physics/Body/MassProperties.c,0,1,12,13
thirdparty/jolt_physics/Jolt/Physics/Body/MotionProperties.c,1,0,0,1
thirdparty/jolt_physics/Jolt/Physics/Character/CharacterBase.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Character/Character.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Character/CharacterVirtual.c,23,17,28,68
thirdparty/jolt_physics/Jolt/Physics/Collision/BroadPhase/BroadPhaseBruteForce.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/BroadPhase/BroadPhase.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/BroadPhase/BroadPhaseQuadTree.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/BroadPhase/QuadTree.c,15,10,49,74
thirdparty/jolt_physics/Jolt/Physics/Collision/CastConvexVsTriangles.c,2,4,18,24
thirdparty/jolt_physics/Jolt/Physics/Collision/CastSphereVsTriangles.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/CollideConvexVsTriangles.c,6,3,17,26
thirdparty/jolt_physics/Jolt/Physics/Collision/CollideSphereVsTriangles.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/CollisionDispatch.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/CollisionGroup.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/EstimateCollisionResponse.c,2,0,5,7
thirdparty/jolt_physics/Jolt/Physics/Collision/GroupFilter.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/GroupFilterTable.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/ManifoldBetweenTwoFaces.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/NarrowPhaseQuery.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/NarrowPhaseStats.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/PhysicsMaterial.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/PhysicsMaterialSimple.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/CompoundShape.c,16,3,18,37
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/ConvexHullShape.c,17,13,74,104
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/ConvexShape.c,9,22,59,90
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/CylinderShape.c,3,1,6,10
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/DecoratedShape.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/EmptyShape.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/HeightFieldShape.c,73,46,185,304
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/MeshShape.c,31,22,131,184
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/MutableCompoundShape.c,12,5,38,55
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/PlaneShape.c,3,1,9,13
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/RotatedTranslatedShape.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/ScaledShape.c,0,0,3,3
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/Shape.c,35,24,56,115
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/SphereShape.c,3,0,4,7
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/StaticCompoundShape.c,14,9,29,52
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/TaperedCapsuleShape.c,0,0,8,8
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/TaperedCylinderShape.c,0,3,6,9
thirdparty/jolt_physics/Jolt/Physics/Collision/Shape/TriangleShape.c,0,0,4,4
thirdparty/jolt_physics/Jolt/Physics/Collision/TransformedShape.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Constraints/ConeConstraint.c,0,0,8,8
thirdparty/jolt_physics/Jolt/Physics/Constraints/Constraint.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Constraints/ConstraintManager.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Constraints/ContactConstraintManager.c,15,27,138,180
thirdparty/jolt_physics/Jolt/Physics/Constraints/DistanceConstraint.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Constraints/FixedConstraint.c,0,0,10,10
thirdparty/jolt_physics/Jolt/Physics/Constraints/GearConstraint.c,1,0,2,3
thirdparty/jolt_physics/Jolt/Physics/Constraints/HingeConstraint.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Constraints/MotorSettings.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Constraints/PathConstraint.c,0,0,12,12
thirdparty/jolt_physics/Jolt/Physics/Constraints/PathConstraintPathHermite.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Constraints/PathConstraintPath.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Constraints/PointConstraint.c,0,0,8,8
thirdparty/jolt_physics/Jolt/Physics/Constraints/PulleyConstraint.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Constraints/RackAndPinionConstraint.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Constraints/SixDOFConstraint.c,0,4,39,43
thirdparty/jolt_physics/Jolt/Physics/Constraints/SliderConstraint.c,0,0,4,4
thirdparty/jolt_physics/Jolt/Physics/Constraints/SpringSettings.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Constraints/SwingTwistConstraint.c,0,1,14,15
thirdparty/jolt_physics/Jolt/Physics/Constraints/TwoBodyConstraint.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/DeterminismLog.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/IslandBuilder.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/LargeIslandSplitter.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/PhysicsScene.c,18,15,40,73
thirdparty/jolt_physics/Jolt/Physics/PhysicsSystem.c,37,25,98,160
thirdparty/jolt_physics/Jolt/Physics/PhysicsUpdateContext.c,1,1,11,13
thirdparty/jolt_physics/Jolt/Physics/Ragdoll/Ragdoll.c,16,14,57,87
thirdparty/jolt_physics/Jolt/Physics/SoftBody/SoftBodyCreationSettings.c,11,8,13,32
thirdparty/jolt_physics/Jolt/Physics/SoftBody/SoftBodyMotionProperties.c,32,17,51,100
thirdparty/jolt_physics/Jolt/Physics/SoftBody/SoftBodyShape.c,15,4,7,26
thirdparty/jolt_physics/Jolt/Physics/SoftBody/SoftBodySharedSettings.c,78,63,171,312
thirdparty/jolt_physics/Jolt/Physics/StateRecorderImpl.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Vehicle/MotorcycleController.c,1,1,3,5
thirdparty/jolt_physics/Jolt/Physics/Vehicle/TrackedVehicleController.c,1,4,19,24
thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleAntiRollBar.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleConstraint.c,11,9,16,36
thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleController.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleDifferential.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleEngine.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleTrack.c,0,0,0,0
thirdparty/jolt_physics/Jolt/Physics/Vehicle/VehicleTransmission.c,0,0,1,1
