File,for loops,while loops,do-while loops,total
../samples/decompilations/godot/thirdparty astcenc astcenc_averages_and_directions.linuxbsd.editor.x86_64.c,0,0,15,15
../samples/decompilations/godot/thirdparty icu4c common ulist.linuxbsd.editor.x86_64.c,0,6,0,6
../samples/decompilations/godot/modules gdscript gdscript_lambda_callable.linuxbsd.editor.x86_64.c,1,1,4,6
../samples/decompilations/godot/thirdparty manifold src polygon.linuxbsd.editor.x86_64.c,18,36,59,113
../samples/decompilations/godot/modules jolt_physics shapes jolt_concave_polygon_shape_3d.linuxbsd.editor.x86_64.c,0,3,8,11
../samples/decompilations/godot/thirdparty pcre2 src pcre2_ucd_32.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/core register_core_types.linuxbsd.editor.x86_64.c,50,19,221,290
../samples/decompilations/godot/editor plugins gpu_particles_collision_sdf_editor_plugin.linuxbsd.editor.x86_64.c,11,4,17,32
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Constraints ConstraintManager.linuxbsd.editor.x86_64.c,9,7,17,33
../samples/decompilations/godot/servers rendering storage render_data.linuxbsd.editor.x86_64.c,5,0,17,22
../samples/decompilations/godot/thirdparty icu4c common schriter.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules mbedtls stream_peer_mbedtls.linuxbsd.editor.x86_64.c,6,0,11,17
../samples/decompilations/godot/thirdparty libtheora dequant.linuxbsd.editor.x86_64.c,0,2,8,10
../samples/decompilations/godot/thirdparty icu4c common emojiprops.linuxbsd.editor.x86_64.c,0,2,3,5
../samples/decompilations/godot/editor plugins occluder_instance_3d_editor_plugin.linuxbsd.editor.x86_64.c,3,2,6,11
../samples/decompilations/godot/servers rendering renderer_canvas_render.linuxbsd.editor.x86_64.c,0,0,2,2
../samples/decompilations/godot/editor run_instances_dialog.linuxbsd.editor.x86_64.c,13,11,30,54
../samples/decompilations/godot/editor editor_build_profile.linuxbsd.editor.x86_64.c,24,47,116,187
../samples/decompilations/godot/servers rendering storage camera_attributes_storage.linuxbsd.editor.x86_64.c,0,0,7,7
../samples/decompilations/godot/thirdparty libktx lib dfdutils interpretdfd.linuxbsd.editor.x86_64.c,0,0,11,11
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision Shape TaperedCapsuleShape.linuxbsd.editor.x86_64.c,0,0,8,8
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision CastConvexVsTriangles.linuxbsd.editor.x86_64.c,0,4,18,22
../samples/decompilations/godot/thirdparty meshoptimizer clusterizer.linuxbsd.editor.x86_64.c,2,4,35,41
../samples/decompilations/godot/modules gdscript language_server gdscript_language_server.linuxbsd.editor.x86_64.c,7,0,14,21
../samples/decompilations/godot/thirdparty harfbuzz src hb-ot-shape-normalize.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules gridmap grid_map.linuxbsd.editor.x86_64.c,35,40,147,222
../samples/decompilations/godot/thirdparty harfbuzz src hb-subset-cff1.linuxbsd.editor.x86_64.c,22,37,192,251
../samples/decompilations/godot/thirdparty harfbuzz src hb-ot-shaper-khmer.linuxbsd.editor.x86_64.c,3,0,35,38
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent iomapper.linuxbsd.editor.x86_64.c,28,80,162,270
../samples/decompilations/godot/editor plugins gizmos collision_polygon_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,9,8,34,51
../samples/decompilations/godot/editor plugins theme_editor_plugin.linuxbsd.editor.x86_64.c,38,123,289,450
../samples/decompilations/godot/editor editor_asset_installer.linuxbsd.editor.x86_64.c,19,19,60,98
../samples/decompilations/godot/editor project_settings_editor.linuxbsd.editor.x86_64.c,20,23,68,111
../samples/decompilations/godot/scene resources 2d rectangle_shape_2d.linuxbsd.editor.x86_64.c,5,0,8,13
../samples/decompilations/godot/scene gui file_dialog.linuxbsd.editor.x86_64.c,21,40,91,152
../samples/decompilations/godot/core core_bind.linuxbsd.editor.x86_64.c,20,66,200,286
../samples/decompilations/godot/thirdparty icu4c common rbbitblb.linuxbsd.editor.x86_64.c,0,13,50,63
../samples/decompilations/godot/thirdparty graphite src Silf.linuxbsd.editor.x86_64.c,2,6,8,16
../samples/decompilations/godot/thirdparty libwebp src utils quant_levels_dec_utils.linuxbsd.editor.x86_64.c,0,1,9,10
../samples/decompilations/godot/servers audio audio_filter_sw.linuxbsd.editor.x86_64.c,0,0,2,2
../samples/decompilations/godot/servers rendering dummy storage utilities.linuxbsd.editor.x86_64.c,0,4,7,11
../samples/decompilations/godot/servers movie_writer movie_writer_mjpeg.linuxbsd.editor.x86_64.c,3,0,6,9
../samples/decompilations/godot/modules openxr editor openxr_action_set_editor.linuxbsd.editor.x86_64.c,13,6,21,40
../samples/decompilations/godot/modules openxr editor openxr_editor_plugin.linuxbsd.editor.x86_64.c,4,0,11,15
../samples/decompilations/godot/modules gdscript editor gdscript_docgen.linuxbsd.editor.x86_64.c,2,24,94,120
../samples/decompilations/godot/thirdparty libwebp src enc picture_rescale_enc.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/servers rendering renderer_rd storage_rd material_storage.linuxbsd.editor.x86_64.c,8,131,265,404
../samples/decompilations/godot/editor import 3d scene_import_settings.linuxbsd.editor.x86_64.c,47,41,130,218
../samples/decompilations/godot/thirdparty pcre2 src pcre2_jit_compile_16.linuxbsd.editor.x86_64.c,65,44,134,243
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision Shape ConvexShape.linuxbsd.editor.x86_64.c,9,22,59,90
../samples/decompilations/godot/thirdparty thorvg src renderer sw_engine tvgSwFill.linuxbsd.editor.x86_64.c,0,1,40,41
../samples/decompilations/godot/scene 2d audio_listener_2d.linuxbsd.editor.x86_64.c,5,0,9,14
../samples/decompilations/godot/thirdparty icu4c common rbbidata.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene resources texture_rd.linuxbsd.editor.x86_64.c,10,6,23,39
../samples/decompilations/godot/scene 2d path_2d.linuxbsd.editor.x86_64.c,6,6,19,31
../samples/decompilations/godot/editor plugins tiles tiles_editor_plugin.linuxbsd.editor.x86_64.c,9,19,33,61
../samples/decompilations/godot/editor plugins animation_library_editor.linuxbsd.editor.x86_64.c,28,42,100,170
../samples/decompilations/godot/editor export editor_export_platform_extension.linuxbsd.editor.x86_64.c,4,3,34,41
../samples/decompilations/godot/thirdparty libktx lib swap.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics StateRecorderImpl.linuxbsd.editor.x86_64.c,0,1,2,3
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent preprocessor PpScanner.linuxbsd.editor.x86_64.c,0,11,34,45
../samples/decompilations/godot/thirdparty brotli common context.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty harfbuzz src hb-subset-cff-common.linuxbsd.editor.x86_64.c,6,5,29,40
../samples/decompilations/godot/modules jolt_physics objects jolt_shaped_object_3d.linuxbsd.editor.x86_64.c,3,2,18,23
../samples/decompilations/godot/servers display_server.linuxbsd.editor.x86_64.c,3,8,58,69
../samples/decompilations/godot/modules webp resource_saver_webp.linuxbsd.editor.x86_64.c,3,0,5,8
../samples/decompilations/godot/modules jolt_physics spaces jolt_job_system.linuxbsd.editor.x86_64.c,2,6,15,23
../samples/decompilations/godot/thirdparty thorvg src renderer sw_engine tvgSwRaster.linuxbsd.editor.x86_64.c,5,33,79,117
../samples/decompilations/godot/thirdparty pcre2 src pcre2_study_32.linuxbsd.editor.x86_64.c,0,4,30,34
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision Shape Shape.linuxbsd.editor.x86_64.c,33,24,56,113
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent Constant.linuxbsd.editor.x86_64.c,12,9,66,87
../samples/decompilations/godot/modules openxr extensions openxr_debug_utils_extension.linuxbsd.editor.x86_64.c,0,3,7,10
../samples/decompilations/godot/thirdparty mbedtls library psa_crypto_cipher.linuxbsd.editor.x86_64.c,2,0,2,4
../samples/decompilations/godot/editor group_settings_editor.linuxbsd.editor.x86_64.c,12,24,88,124
../samples/decompilations/godot/core variant variant_setget.linuxbsd.editor.x86_64.c,0,6,34,40
../samples/decompilations/godot/thirdparty jolt_physics Jolt Skeleton SkeletonMapper.linuxbsd.editor.x86_64.c,4,7,21,32
../samples/decompilations/godot/drivers gles3 rasterizer_scene_gles3.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty recastnavigation Recast Source RecastMeshDetail.linuxbsd.editor.x86_64.c,3,7,46,56
../samples/decompilations/godot/scene main scene_tree.linuxbsd.editor.x86_64.c,15,58,169,242
../samples/decompilations/godot/thirdparty zstd common entropy_common.linuxbsd.editor.x86_64.c,6,2,5,13
../samples/decompilations/godot/thirdparty libwebp src dsp lossless_mips_dsp_r2.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules openxr editor openxr_interaction_profile_editor.linuxbsd.editor.x86_64.c,17,14,31,62
../samples/decompilations/godot/thirdparty icu4c common serv.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene gui aspect_ratio_container.linuxbsd.editor.x86_64.c,7,1,13,21
../samples/decompilations/godot/thirdparty openxr src external jsoncpp src lib_json json_reader.linuxbsd.editor.x86_64.c,8,41,82,131
../samples/decompilations/godot/thirdparty jolt_physics Jolt Geometry ConvexHullBuilder.linuxbsd.editor.x86_64.c,10,17,50,77
../samples/decompilations/godot/scene gui check_box.linuxbsd.editor.x86_64.c,7,0,8,15
../samples/decompilations/godot/thirdparty libwebp src enc webp_enc.linuxbsd.editor.x86_64.c,1,0,3,4
../samples/decompilations/godot/scene main window.linuxbsd.editor.x86_64.c,11,95,243,349
../samples/decompilations/godot/thirdparty openxr src loader manifest_file.linuxbsd.editor.x86_64.c,5,7,61,73
../samples/decompilations/godot/core string print_string.linuxbsd.editor.x86_64.c,1,1,4,6
../samples/decompilations/godot/thirdparty libtheora huffdec.linuxbsd.editor.x86_64.c,0,14,13,27
../samples/decompilations/godot/thirdparty pcre2 src pcre2_ord2utf_16.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/servers rendering renderer_rd effects roughness_limiter.linuxbsd.editor.x86_64.c,0,4,17,21
../samples/decompilations/godot/editor plugins tiles tile_set_atlas_source_editor.linuxbsd.editor.x86_64.c,44,71,237,352
../samples/decompilations/godot/scene resources multimesh.linuxbsd.editor.x86_64.c,4,0,20,24
../samples/decompilations/godot/editor import_defaults_editor.linuxbsd.editor.x86_64.c,12,16,51,79
../samples/decompilations/godot/editor editor_resource_picker.linuxbsd.editor.x86_64.c,25,26,87,138
../samples/decompilations/godot/thirdparty enet peer.linuxbsd.editor.x86_64.c,3,5,5,13
../samples/decompilations/godot/thirdparty embree kernels bvh bvh_intersector_hybrid4_bvh4.linuxbsd.editor.x86_64.c,94,62,100,256
../samples/decompilations/godot/thirdparty libwebp src enc histogram_enc.linuxbsd.editor.x86_64.c,3,11,28,42
../samples/decompilations/godot/thirdparty pcre2 src pcre2_maketables_32.linuxbsd.editor.x86_64.c,1,1,3,5
../samples/decompilations/godot/modules jpg image_loader_jpegd.linuxbsd.editor.x86_64.c,3,1,6,10
../samples/decompilations/godot/servers xr xr_tracker.linuxbsd.editor.x86_64.c,3,0,11,14
../samples/decompilations/godot/editor pot_generator.linuxbsd.editor.x86_64.c,4,5,52,61
../samples/decompilations/godot/scene resources particle_process_material.linuxbsd.editor.x86_64.c,6,11,41,58
../samples/decompilations/godot/thirdparty harfbuzz src hb-map.linuxbsd.editor.x86_64.c,3,10,21,34
../samples/decompilations/godot/thirdparty libwebp src dsp yuv.linuxbsd.editor.x86_64.c,0,4,13,17
../samples/decompilations/godot/thirdparty icu4c common mlbe.linuxbsd.editor.x86_64.c,0,2,9,11
../samples/decompilations/godot/thirdparty harfbuzz src hb-ot-shaper-hebrew.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/modules gltf extensions gltf_spec_gloss.linuxbsd.editor.x86_64.c,0,0,11,11
../samples/decompilations/godot/modules noise noise_texture_3d.linuxbsd.editor.x86_64.c,6,10,46,62
../samples/decompilations/godot/editor plugins path_3d_editor_plugin.linuxbsd.editor.x86_64.c,17,12,40,69
../samples/decompilations/godot/thirdparty icu4c common ucnvsel.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor scene_create_dialog.linuxbsd.editor.x86_64.c,14,6,13,33
../samples/decompilations/godot/scene 2d physics joints damped_spring_joint_2d.linuxbsd.editor.x86_64.c,6,0,15,21
../samples/decompilations/godot/scene 3d fog_volume.linuxbsd.editor.x86_64.c,4,1,11,16
../samples/decompilations/godot/thirdparty rvo2 rvo2_3d RVOSimulator3d.linuxbsd.editor.x86_64.c,0,0,3,3
../samples/decompilations/godot/editor plugins gizmos collision_object_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,6,0,8,14
../samples/decompilations/godot/thirdparty glslang SPIRV Logger.linuxbsd.editor.x86_64.c,0,0,9,9
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Constraints PulleyConstraint.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules godot_physics_2d godot_collision_solver_2d.linuxbsd.editor.x86_64.c,0,0,2,2
../samples/decompilations/godot/thirdparty recastnavigation Recast Source RecastContour.linuxbsd.editor.x86_64.c,1,4,35,40
../samples/decompilations/godot/modules gltf extensions physics gltf_document_extension_physics.linuxbsd.editor.x86_64.c,12,6,11,29
../samples/decompilations/godot/thirdparty mbedtls library psa_crypto_driver_wrappers_no_static.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty freetype src lzw ftlzw.linuxbsd.editor.x86_64.c,3,3,2,8
../samples/decompilations/godot/thirdparty basis_universal encoder basisu_astc_hdr_enc.linuxbsd.editor.x86_64.c,8,19,118,145
../samples/decompilations/godot/thirdparty manifold src sort.linuxbsd.editor.x86_64.c,17,51,84,152
../samples/decompilations/godot/core debugger script_debugger.linuxbsd.editor.x86_64.c,0,6,24,30
../samples/decompilations/godot/thirdparty harfbuzz src hb-shape.linuxbsd.editor.x86_64.c,0,2,0,2
../samples/decompilations/godot/thirdparty icu4c common bytestream.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules godot_physics_3d godot_body_direct_state_3d.linuxbsd.editor.x86_64.c,3,0,4,7
../samples/decompilations/godot/scene gui tree.linuxbsd.editor.x86_64.c,67,48,146,261
../samples/decompilations/godot/thirdparty zlib zutil.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor multi_node_edit.linuxbsd.editor.x86_64.c,8,6,23,37
../samples/decompilations/godot/editor plugins shader_editor_plugin.linuxbsd.editor.x86_64.c,24,37,50,111
../samples/decompilations/godot/editor debugger debug_adapter debug_adapter_protocol.linuxbsd.editor.x86_64.c,23,69,101,193
../samples/decompilations/godot/scene resources 2d skeleton skeleton_modification_2d_lookat.linuxbsd.editor.x86_64.c,5,1,10,16
../samples/decompilations/godot/servers rendering shader_preprocessor.linuxbsd.editor.x86_64.c,6,33,81,120
../samples/decompilations/godot/thirdparty libwebp src dsp upsampling_sse2.linuxbsd.editor.x86_64.c,7,0,14,21
../samples/decompilations/godot/thirdparty libwebp src dsp filters.linuxbsd.editor.x86_64.c,0,1,13,14
../samples/decompilations/godot/core debugger engine_debugger.linuxbsd.editor.x86_64.c,3,13,45,61
../samples/decompilations/godot/thirdparty rvo2 rvo2_2d Obstacle2d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty libwebp src dsp yuv_mips32.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/drivers windows file_access_windows.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Vehicle VehicleTransmission.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/thirdparty icu4c common ucharstrie.linuxbsd.editor.x86_64.c,0,4,9,13
../samples/decompilations/godot/scene 3d audio_stream_player_3d.linuxbsd.editor.x86_64.c,5,8,47,60
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent preprocessor Pp.linuxbsd.editor.x86_64.c,11,20,86,117
../samples/decompilations/godot/editor themes editor_scale.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty thorvg src common tvgStr.linuxbsd.editor.x86_64.c,0,3,4,7
../samples/decompilations/godot/scene 2d sprite_2d.linuxbsd.editor.x86_64.c,5,2,13,20
../samples/decompilations/godot/scene main canvas_item.linuxbsd.editor.x86_64.c,11,24,112,147
../samples/decompilations/godot/thirdparty astcenc astcenc_block_sizes.linuxbsd.editor.x86_64.c,6,3,44,53
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision BroadPhase BroadPhaseQuadTree.linuxbsd.editor.x86_64.c,3,20,52,75
../samples/decompilations/godot/modules gltf extensions physics gltf_physics_body.linuxbsd.editor.x86_64.c,5,0,9,14
../samples/decompilations/godot/thirdparty zstd decompress huf_decompress.linuxbsd.editor.x86_64.c,35,2,102,139
../samples/decompilations/godot/modules gdscript gdscript_tokenizer_buffer.linuxbsd.editor.x86_64.c,6,18,97,121
../samples/decompilations/godot/thirdparty icu4c i18n uspoof_impl.linuxbsd.editor.x86_64.c,1,6,5,12
../samples/decompilations/godot/drivers vulkan vulkan_hooks.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty icu4c common unifunct.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor editor_log.linuxbsd.editor.x86_64.c,19,16,45,80
../samples/decompilations/godot/core error error_macros.linuxbsd.editor.x86_64.c,0,1,1,2
../samples/decompilations/godot/thirdparty freetype src sfnt sfnt.linuxbsd.editor.x86_64.c,14,44,141,199
../samples/decompilations/godot/modules godot_physics_3d godot_space_3d.linuxbsd.editor.x86_64.c,10,17,61,88
../samples/decompilations/godot/core templates hash_map.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules fbx editor editor_scene_importer_fbx2gltf.linuxbsd.editor.x86_64.c,8,10,34,52
../samples/decompilations/godot/thirdparty zlib deflate.linuxbsd.editor.x86_64.c,2,8,18,28
../samples/decompilations/godot/thirdparty mbedtls library ssl_tls12_server.linuxbsd.editor.x86_64.c,5,5,11,21
../samples/decompilations/godot/scene resources 3d sky_material.linuxbsd.editor.x86_64.c,7,3,9,19
../samples/decompilations/godot/editor plugins animation_blend_space_1d_editor.linuxbsd.editor.x86_64.c,15,33,81,129
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision Shape TaperedCylinderShape.linuxbsd.editor.x86_64.c,0,3,6,9
../samples/decompilations/godot/thirdparty libwebp src dsp enc_mips32.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules minimp3 audio_stream_mp3.linuxbsd.editor.x86_64.c,18,10,90,118
../samples/decompilations/godot/editor editor_translation_parser.linuxbsd.editor.x86_64.c,8,11,39,58
../samples/decompilations/godot/modules bcdec image_decompress_bcdec.linuxbsd.editor.x86_64.c,0,1,35,36
../samples/decompilations/godot/thirdparty mbedtls library psa_util.linuxbsd.editor.x86_64.c,0,0,2,2
../samples/decompilations/godot/thirdparty mbedtls library psa_crypto_aead.linuxbsd.editor.x86_64.c,2,0,0,2
../samples/decompilations/godot/scene gui popup_menu.linuxbsd.editor.x86_64.c,18,27,95,140
../samples/decompilations/godot/thirdparty rvo2 rvo2_3d KdTree3d.linuxbsd.editor.x86_64.c,2,0,8,10
../samples/decompilations/godot/scene resources bit_map.linuxbsd.editor.x86_64.c,6,13,54,73
../samples/decompilations/godot/modules tinyexr register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules openxr editor openxr_binding_modifiers_dialog.linuxbsd.editor.x86_64.c,11,5,12,28
../samples/decompilations/godot/modules godot_physics_2d godot_collision_solver_2d_sat.linuxbsd.editor.x86_64.c,0,2,6,8
../samples/decompilations/godot/servers audio effects audio_effect_eq.linuxbsd.editor.x86_64.c,9,8,29,46
../samples/decompilations/godot/editor debugger editor_file_server.linuxbsd.editor.x86_64.c,9,5,33,47
../samples/decompilations/godot/servers rendering renderer_rd storage_rd light_storage.linuxbsd.editor.x86_64.c,5,40,138,183
../samples/decompilations/godot/thirdparty libpng pngerror.linuxbsd.editor.x86_64.c,0,1,16,17
../samples/decompilations/godot/scene 3d physics shape_cast_3d.linuxbsd.editor.x86_64.c,11,9,26,46
../samples/decompilations/godot/platform linuxbsd libudev-so_wrap.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene gui base_button.linuxbsd.editor.x86_64.c,10,10,27,47
../samples/decompilations/godot/servers navigation_server_2d.linuxbsd.editor.x86_64.c,12,7,40,59
../samples/decompilations/godot/platform web export export.linuxbsd.editor.x86_64.c,0,0,3,3
../samples/decompilations/godot/thirdparty icu4c common ucnv_ct.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor plugins voxel_gi_editor_plugin.linuxbsd.editor.x86_64.c,8,4,14,26
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent PoolAlloc.linuxbsd.editor.x86_64.c,0,3,3,6
../samples/decompilations/godot/modules gltf structures gltf_animation.linuxbsd.editor.x86_64.c,4,0,17,21
../samples/decompilations/godot/thirdparty harfbuzz src hb-paint-extents.linuxbsd.editor.x86_64.c,0,0,4,4
../samples/decompilations/godot/thirdparty manifold src boolean3.linuxbsd.editor.x86_64.c,3,18,38,59
../samples/decompilations/godot/editor export editor_export_preset.linuxbsd.editor.x86_64.c,7,17,68,92
../samples/decompilations/godot/modules csg editor csg_gizmos.linuxbsd.editor.x86_64.c,15,2,7,24
../samples/decompilations/godot/modules jolt_physics shapes jolt_height_map_shape_3d.linuxbsd.editor.x86_64.c,1,3,17,21
../samples/decompilations/godot/servers rendering renderer_rd effects fsr.linuxbsd.editor.x86_64.c,0,4,18,22
../samples/decompilations/godot/scene 2d physics static_body_2d.linuxbsd.editor.x86_64.c,13,4,20,37
../samples/decompilations/godot/modules camera buffer_decoder.linuxbsd.editor.x86_64.c,1,0,8,9
../samples/decompilations/godot/modules noise fastnoise_lite.linuxbsd.editor.x86_64.c,5,18,39,62
../samples/decompilations/godot/modules interactive_music audio_stream_playlist.linuxbsd.editor.x86_64.c,13,9,41,63
../samples/decompilations/godot/servers audio audio_stream.linuxbsd.editor.x86_64.c,19,16,56,91
../samples/decompilations/godot/editor plugins gizmos shape_cast_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,5,0,6,11
../samples/decompilations/godot/thirdparty pcre2 src pcre2_convert_16.linuxbsd.editor.x86_64.c,0,4,17,21
../samples/decompilations/godot/thirdparty mbedtls library bignum_core.linuxbsd.editor.x86_64.c,6,3,30,39
../samples/decompilations/godot/modules jolt_physics jolt_physics_server_3d.linuxbsd.editor.x86_64.c,3,9,41,53
../samples/decompilations/godot/servers rendering rendering_device_driver.linuxbsd.editor.x86_64.c,1,6,28,35
../samples/decompilations/godot/scene animation tween.linuxbsd.editor.x86_64.c,10,6,31,47
../samples/decompilations/godot/core io resource_loader.linuxbsd.editor.x86_64.c,13,43,150,206
../samples/decompilations/godot/platform linuxbsd freedesktop_portal_desktop.linuxbsd.editor.x86_64.c,4,13,57,74
../samples/decompilations/godot/servers rendering storage render_scene_data.linuxbsd.editor.x86_64.c,3,2,22,27
../samples/decompilations/godot/scene 2d physics physical_bone_2d.linuxbsd.editor.x86_64.c,8,2,19,29
../samples/decompilations/godot/modules godot_physics_3d godot_broad_phase_3d_bvh.linuxbsd.editor.x86_64.c,7,11,51,69
../samples/decompilations/godot/platform android export export_plugin.linuxbsd.editor.x86_64.c,22,25,142,189
../samples/decompilations/godot/thirdparty libwebp src dsp rescaler_mips32.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/core input input_map.linuxbsd.editor.x86_64.c,5,15,75,95
../samples/decompilations/godot/editor plugins tiles tile_atlas_view.linuxbsd.editor.x86_64.c,10,27,68,105
../samples/decompilations/godot/scene 3d voxelizer.linuxbsd.editor.x86_64.c,6,14,82,102
../samples/decompilations/godot/editor themes editor_color_map.linuxbsd.editor.x86_64.c,0,2,12,14
../samples/decompilations/godot/thirdparty freetype src base ftstroke.linuxbsd.editor.x86_64.c,1,1,15,17
../samples/decompilations/godot/thirdparty pcre2 src pcre2_script_run_32.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules regex regex.linuxbsd.editor.x86_64.c,4,6,54,64
../samples/decompilations/godot/thirdparty pcre2 src pcre2_error_32.linuxbsd.editor.x86_64.c,0,0,3,3
../samples/decompilations/godot/thirdparty libwebp src dsp rescaler.linuxbsd.editor.x86_64.c,0,1,9,10
../samples/decompilations/godot/scene 2d navigation_region_2d.linuxbsd.editor.x86_64.c,11,7,37,55
../samples/decompilations/godot/thirdparty icu4c common umutablecptrie.linuxbsd.editor.x86_64.c,3,41,67,111
../samples/decompilations/godot/modules mbedtls tls_context_mbedtls.linuxbsd.editor.x86_64.c,6,0,8,14
../samples/decompilations/godot/editor plugins gizmos particles_3d_emission_shape_gizmo_plugin.linuxbsd.editor.x86_64.c,7,6,8,21
../samples/decompilations/godot/thirdparty openxr src common object_info.linuxbsd.editor.x86_64.c,6,8,22,36
../samples/decompilations/godot/editor plugins gizmos gpu_particles_collision_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,7,2,12,21
../samples/decompilations/godot/servers audio effects audio_effect_pitch_shift.linuxbsd.editor.x86_64.c,8,0,27,35
../samples/decompilations/godot/thirdparty libwebp src dsp upsampling.linuxbsd.editor.x86_64.c,0,1,14,15
../samples/decompilations/godot/thirdparty pcre2 src pcre2_substitute_16.linuxbsd.editor.x86_64.c,0,1,9,10
../samples/decompilations/godot/editor import 3d post_import_plugin_skeleton_rest_fixer.linuxbsd.editor.x86_64.c,11,26,58,95
../samples/decompilations/godot/editor debugger debug_adapter debug_adapter_server.linuxbsd.editor.x86_64.c,4,0,6,10
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent glslang_tab.linuxbsd.editor.x86_64.c,23,9,66,98
../samples/decompilations/godot/thirdparty harfbuzz src hb-blob.linuxbsd.editor.x86_64.c,0,3,6,9
../samples/decompilations/godot/modules godot_physics_2d godot_shape_2d.linuxbsd.editor.x86_64.c,11,22,59,92
../samples/decompilations/godot/thirdparty brotli dec huffman.linuxbsd.editor.x86_64.c,2,0,14,16
../samples/decompilations/godot/modules raycast raycast_occlusion_cull.linuxbsd.editor.x86_64.c,3,20,83,106
../samples/decompilations/godot/thirdparty astcenc astcenc_entry.linuxbsd.editor.x86_64.c,3,3,12,18
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent attribute.linuxbsd.editor.x86_64.c,1,2,4,7
../samples/decompilations/godot/thirdparty icu4c common uscript.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor import resource_importer_imagefont.linuxbsd.editor.x86_64.c,8,1,15,24
../samples/decompilations/godot/thirdparty zlib uncompr.linuxbsd.editor.x86_64.c,0,0,1,1
../samples/decompilations/godot/scene 2d gpu_particles_2d.linuxbsd.editor.x86_64.c,5,6,21,32
../samples/decompilations/godot/modules etcpak image_compress_etcpak.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty harfbuzz src hb-ot-shaper-myanmar.linuxbsd.editor.x86_64.c,2,3,40,45
../samples/decompilations/godot/scene 2d physics character_body_2d.linuxbsd.editor.x86_64.c,10,6,22,38
