File,for loops,while loops,do-while loops,total loops,total nodes
../samples/decompilations/godot/rerolled/rerolledrerolledscene resources 3d shape_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene resources animation.linuxbsd.editor.x86_64.c,60,165,403,628,997849
../samples/decompilations/godot/rerolled/rerolledcore variant variant_setget.linuxbsd.editor.x86_64.c,4,6,34,44,192799
../samples/decompilations/godot/rerolled/rerolledrerolledmodules camera camera_feed_linux.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore io resource.linuxbsd.editor.x86_64.c,13,14,64,91,171734
../samples/decompilations/godot/rerolled/rerollededitor plugins gizmos audio_listener_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty zstd compress zstd_compress_sequences.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common ustr_titlecase_brkiter.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty glslang glslang GenericCodeGen Link.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules gltf extensions gltf_spec_gloss.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common ustring.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt TriangleSplitter TriangleSplitterLongestAxis.linuxbsd.editor.x86_64.c,1,0,2,3,1692
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledservers xr xr_interface.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src utils bit_writer_utils.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledscene gui subviewport_container.linuxbsd.editor.x86_64.c,8,6,15,29,69668
../samples/decompilations/godot/rerolled/rerolledrerolledservers audio effects audio_effect_reverb.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore io file_access_pack.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules enet register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor gui editor_object_selector.linuxbsd.editor.x86_64.c,12,7,20,39,50963
../samples/decompilations/godot/rerolled/rerolledrerolledplatform linuxbsd freedesktop_screensaver.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor import 3d collada.linuxbsd.editor.x86_64.c,28,115,414,557,449135
../samples/decompilations/godot/rerolled/rerolledscene resources material.linuxbsd.editor.x86_64.c,23,39,137,199,726037
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libvorbis floor1.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty msdfgen core edge-coloring.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Collision CollideConvexVsTriangles.linuxbsd.editor.x86_64.c,6,3,17,26,41690
../samples/decompilations/godot/rerolled/rerolledthirdparty harfbuzz src hb-draw.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins gizmos physics_bone_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Vehicle TrackedVehicleController.linuxbsd.editor.x86_64.c,1,4,19,24,27238
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledscene 2d tile_map.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library ssl_cookie.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty msdfgen core msdfgen.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common ucnvdisp.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src enc token_enc.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene animation tween.linuxbsd.editor.x86_64.c,10,6,31,47,308813
../samples/decompilations/godot/rerolled/rerolledrerolledrerollededitor plugins gizmos gizmo_3d_helper.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene gui flow_container.linuxbsd.editor.x86_64.c,10,4,22,36,88414
../samples/decompilations/godot/rerolled/rerollededitor import 3d post_import_plugin_skeleton_rest_fixer.linuxbsd.editor.x86_64.c,15,26,58,99,128151
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty mbedtls library psa_crypto.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty mbedtls library pem.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library mps_reader.linuxbsd.editor.x86_64.c,1,0,0,1,1786
../samples/decompilations/godot/rerolled/rerolledrerollededitor editor_native_shader_source_visualizer.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libvorbis mdct.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers physics_server_2d.linuxbsd.editor.x86_64.c,14,14,72,100,857761
../samples/decompilations/godot/rerolled/rerolledrerollededitor plugins gizmos sprite_base_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor import 3d editor_import_collada.linuxbsd.editor.x86_64.c,41,68,397,506,449536
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Math Vec3.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common ustrenum.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledplatform ios export export_plugin.linuxbsd.editor.x86_64.c,33,29,136,198,361939
../samples/decompilations/godot/rerolled/rerollededitor progress_dialog.linuxbsd.editor.x86_64.c,23,14,31,68,71330
../samples/decompilations/godot/rerolled/rerolledmodules godot_physics_3d joints godot_hinge_joint_3d.linuxbsd.editor.x86_64.c,6,4,15,25,34494
../samples/decompilations/godot/rerolled/rerolledmodules godot_physics_2d godot_body_pair_2d.linuxbsd.editor.x86_64.c,4,6,10,20,31618
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library ecdh.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene main resource_preloader.linuxbsd.editor.x86_64.c,4,9,33,46,91227
../samples/decompilations/godot/rerolled/rerolledthirdparty glslang glslang MachineIndependent attribute.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor editor_data.linuxbsd.editor.x86_64.c,16,60,160,236,221441
../samples/decompilations/godot/rerolled/rerolledrerolledscene 2d physics physics_body_2d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty zstd compress zstd_compress_superblock.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty jolt_physics Jolt Physics PhysicsScene.linuxbsd.editor.x86_64.c,18,15,42,75,50900
../samples/decompilations/godot/rerolled/rerolledmodules hdr image_loader_hdr.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers audio effects audio_effect_pitch_shift.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor renames_map_3_to_4.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ucnvhz.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins input_event_editor_plugin.linuxbsd.editor.x86_64.c,19,2,6,27,50414
../samples/decompilations/godot/rerolled/rerollededitor plugins texture_editor_plugin.linuxbsd.editor.x86_64.c,20,2,12,34,61447
../samples/decompilations/godot/rerolled/rerolledservers audio audio_effect.linuxbsd.editor.x86_64.c,6,2,18,26,61423
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledcore variant variant_op.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty pcre2 src pcre2_chkdint_16.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledcore string translation.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules gdscript gdscript.linuxbsd.editor.x86_64.c,78,144,387,609,504436
../samples/decompilations/godot/rerolled/rerolledrerolledscene 3d physics collision_object_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor event_listener_line_edit.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledcore templates command_queue_mt.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore templates rid_owner.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty miniupnpc src addr_is_reserved.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty glad glx.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libktx lib texture1.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty astcenc astcenc_color_unquantize.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene 2d skeleton_2d.linuxbsd.editor.x86_64.c,11,8,52,71,168241
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty pcre2 src pcre2_compile_32.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common normlzr.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty embree kernels bvh bvh_builder.linuxbsd.editor.x86_64.c,46,47,87,180,247259
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty msdfgen core msdf-error-correction.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty freetype src base ftpfr.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledplatform linuxbsd x11 gl_manager_x11.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins gizmos light_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt TriangleGrouper TriangleGrouperMorton.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor plugins gizmos joint_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,13,9,12,34,48216
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library aria.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules openxr openxr_api.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor project_manager project_list.linuxbsd.editor.x86_64.c,43,32,68,143,181153
../samples/decompilations/godot/rerolled/rerolledrerollededitor connections_dialog.linuxbsd.editor.x86_64.c,24,40,99,163,251468
../samples/decompilations/godot/rerolled/rerolledrerolledscene 3d reflection_probe.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty enet callbacks.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledplatform android export export.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules jolt_physics shapes jolt_shape_instance_3d.linuxbsd.editor.x86_64.c,1,0,2,3,2938
../samples/decompilations/godot/rerolled/rerolledthirdparty freetype src pshinter pshinter.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src dec io_dec.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers rendering storage environment_storage.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp sharpyuv sharpyuv_sse2.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules minimp3 resource_importer_mp3.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene 3d xr_hand_modifier_3d.linuxbsd.editor.x86_64.c,10,4,24,38,59152
../samples/decompilations/godot/rerolled/rerolleddrivers gles3 rasterizer_gles3.linuxbsd.editor.x86_64.c,3,0,4,7,13244
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Character CharacterVirtual.linuxbsd.editor.x86_64.c,23,17,28,68,102183
../samples/decompilations/godot/rerolled/rerolledthirdparty libogg bitwise.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers audio audio_driver_dummy.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore object class_db.linuxbsd.editor.x86_64.c,22,137,436,595,415418
../samples/decompilations/godot/rerolled/rerolledscene 3d node_3d.linuxbsd.editor.x86_64.c,12,5,24,41,255354
../samples/decompilations/godot/rerolled/rerolledscene gui rich_text_effect.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty clipper2 src clipper.rectclip.linuxbsd.editor.x86_64.c,8,19,38,65,41038
../samples/decompilations/godot/rerolled/rerolledrerolledmodules noise noise_texture_2d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules openxr openxr_interface.linuxbsd.editor.x86_64.c,19,11,38,68,246537
../samples/decompilations/godot/rerolled/rerolledmodules openxr action_map openxr_action_map.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty manifold src edge_op.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common loclikelysubtags.linuxbsd.editor.x86_64.c,9,4,14,27,28204
../samples/decompilations/godot/rerolled/rerolledrerolledmodules gdscript gdscript_cache.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledmodules godot_physics_3d godot_collision_solver_3d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledmodules openxr extensions openxr_huawei_controller_extension.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src mux muxedit.linuxbsd.editor.x86_64.c,4,4,1,9,6298
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty misc pcg.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty embree common simd sse.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty zlib adler32.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty harfbuzz src hb-set.linuxbsd.editor.x86_64.c,17,22,90,129,46747
../samples/decompilations/godot/rerolled/rerolledmodules text_server_adv thorvg_svg_in_ot.linuxbsd.editor.x86_64.c,5,10,39,54,61200
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ustrcase.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty freetype src base ftinit.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty icu4c common bytestrie.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty miniupnpc src upnpdev.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolleddrivers vulkan vulkan_hooks.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty pcre2 src pcre2_string_utils_16.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledscene resources 2d capsule_shape_2d.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src enc predictor_enc.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules dds register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty miniupnpc src minixml.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty mbedtls library psa_crypto_storage.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerollededitor editor_interface.linuxbsd.editor.x86_64.c,5,16,63,84,362099
../samples/decompilations/godot/rerolled/rerolledmodules godot_physics_3d godot_space_3d.linuxbsd.editor.x86_64.c,12,17,61,90,82368
../samples/decompilations/godot/rerolled/rerolledrerolledmodules gridmap register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore io json.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolleddrivers unix thread_posix.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolleddrivers coremidi midi_driver_coremidi.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src demux anim_decode.linuxbsd.editor.x86_64.c,2,0,5,7,4538
../samples/decompilations/godot/rerolled/rerolledthirdparty zstd compress zstd_opt.linuxbsd.editor.x86_64.c,136,15,73,224,92825
../samples/decompilations/godot/rerolled/rerollededitor plugins gizmos decal_gizmo_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty freetype src base ftglyph.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerollededitor plugins mesh_library_editor_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty vhacd src vhacdICHull.linuxbsd.editor.x86_64.c,5,25,22,52,30279
../samples/decompilations/godot/rerolled/rerollededitor gui editor_run_bar.linuxbsd.editor.x86_64.c,9,11,26,46,85999
../samples/decompilations/godot/rerolled/rerolledthirdparty libwebp src demux demux.linuxbsd.editor.x86_64.c,2,7,4,13,10160
../samples/decompilations/godot/rerolled/rerolledscene theme default_theme.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty icu4c common ucnv_set.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledmodules raycast lightmap_raycaster_embree.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore io resource_format_binary.linuxbsd.editor.x86_64.c,19,29,149,197,267216
../samples/decompilations/godot/rerolled/rerolledthirdparty libktx lib texture.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledcore object message_queue.linuxbsd.editor.x86_64.c,4,15,42,61,45919
../samples/decompilations/godot/rerolled/rerollededitor editor_autoload_settings.linuxbsd.editor.x86_64.c,20,27,66,113,153418
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty mbedtls library psa_crypto_slot_management.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics PhysicsUpdateContext.linuxbsd.editor.x86_64.c,1,1,11,13,4589
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty libwebp src dsp lossless_enc_mips32.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledthirdparty jolt_physics Jolt Physics Constraints HingeConstraint.linuxbsd.editor.x86_64.c,7,0,16,23,67649
../samples/decompilations/godot/rerolled/rerolledthirdparty basis_universal encoder basisu_enc.linuxbsd.editor.x86_64.c,26,25,215,266,106736
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty jolt_physics Jolt Core Factory.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledthirdparty icu4c common ucnv_bld.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledrerolledrerolledthirdparty jolt_physics Jolt Core JobSystemThreadPool.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/rerolled/rerolledservers audio effects audio_effect_stereo_enhance.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/scene resources 3d world_boundary_shape_3d.linuxbsd.editor.x86_64.c,5,0,12,17,39851
../samples/decompilations/godot/thirdparty pcre2 src pcre2_substring_32.linuxbsd.editor.x86_64.c,0,2,7,9,4476
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Character CharacterVirtual.linuxbsd.editor.x86_64.c,18,17,28,63,102605
../samples/decompilations/godot/thirdparty mbedtls library ssl_cache.linuxbsd.editor.x86_64.c,0,2,4,6,2468
../samples/decompilations/godot/core io marshalls.linuxbsd.editor.x86_64.c,4,8,290,302,121404
../samples/decompilations/godot/platform linuxbsd x11 display_server_x11.linuxbsd.editor.x86_64.c,42,77,181,300,338861
../samples/decompilations/godot/thirdparty icu4c i18n ucln_in.linuxbsd.editor.x86_64.c,0,0,1,1,201
../samples/decompilations/godot/thirdparty mbedtls library ssl_msg.linuxbsd.editor.x86_64.c,5,4,20,29,49494
../samples/decompilations/godot/scene 3d mesh_instance_3d.linuxbsd.editor.x86_64.c,21,8,58,87,227268
../samples/decompilations/godot/core string translation_po.linuxbsd.editor.x86_64.c,12,26,61,99,105032
../samples/decompilations/godot/scene resources 2d navigation_mesh_source_geometry_data_2d.linuxbsd.editor.x86_64.c,10,10,54,74,120173
../samples/decompilations/godot/thirdparty pcre2 src pcre2_chartables_32.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/editor plugins lightmap_gi_editor_plugin.linuxbsd.editor.x86_64.c,3,2,8,13,32906
../samples/decompilations/godot/thirdparty libwebp src dsp alpha_processing_neon.linuxbsd.editor.x86_64.c,0,0,0,0,16
../samples/decompilations/godot/thirdparty libvorbis block.linuxbsd.editor.x86_64.c,3,9,19,31,14369
../samples/decompilations/godot/thirdparty libogg framing.linuxbsd.editor.x86_64.c,2,3,11,16,10755
../samples/decompilations/godot/thirdparty pcre2 src pcre2_newline_32.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/editor plugins visual_shader_editor_plugin.linuxbsd.editor.x86_64.c,0,0,0,0,2
../samples/decompilations/godot/thirdparty libvorbis vorbisfile.linuxbsd.editor.x86_64.c,2,9,36,47,19104
../samples/decompilations/godot/scene resources 2d tile_set.linuxbsd.editor.x86_64.c,117,237,708,1062,1751213
../samples/decompilations/godot/modules mbedtls register_types.linuxbsd.editor.x86_64.c,0,0,0,0,727
../samples/decompilations/godot/editor import 3d post_import_plugin_skeleton_track_organizer.linuxbsd.editor.x86_64.c,4,7,27,38,36854
../samples/decompilations/godot/scene 2d remote_transform_2d.linuxbsd.editor.x86_64.c,5,4,20,29,66592
../samples/decompilations/godot/core string translation_server.linuxbsd.editor.x86_64.c,3,18,72,93,209345
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Constraints DistanceConstraint.linuxbsd.editor.x86_64.c,0,0,1,1,31967
../samples/decompilations/godot/thirdparty libwebp src dsp yuv_sse41.linuxbsd.editor.x86_64.c,0,0,0,0,31
../samples/decompilations/godot/thirdparty embree common sys filename.linuxbsd.editor.x86_64.c,0,28,16,44,15273
../samples/decompilations/godot/drivers png png_driver_common.linuxbsd.editor.x86_64.c,2,0,0,2,5964
../samples/decompilations/godot/thirdparty icu4c common rbbisetb.linuxbsd.editor.x86_64.c,1,8,9,18,7093
../samples/decompilations/godot/editor plugins text_shader_editor.linuxbsd.editor.x86_64.c,37,41,112,190,241221
../samples/decompilations/godot/modules gltf gltf_state.linuxbsd.editor.x86_64.c,19,40,76,135,477521
../samples/decompilations/godot/modules glslang register_types.linuxbsd.editor.x86_64.c,0,0,0,0,1170
../samples/decompilations/godot/thirdparty libwebp src mux muxread.linuxbsd.editor.x86_64.c,1,0,5,6,7169
../samples/decompilations/godot/editor debugger editor_visual_profiler.linuxbsd.editor.x86_64.c,14,18,38,70,107834
../samples/decompilations/godot/thirdparty jolt_physics Jolt Core Color.linuxbsd.editor.x86_64.c,0,0,0,0,121
../samples/decompilations/godot/thirdparty mbedtls library debug.linuxbsd.editor.x86_64.c,2,3,4,9,5230
../samples/decompilations/godot/servers rendering renderer_rd storage_rd particles_storage.linuxbsd.editor.x86_64.c,7,29,113,149,195538
../samples/decompilations/godot/scene resources 3d skin.linuxbsd.editor.x86_64.c,5,1,23,29,105290
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Constraints SliderConstraint.linuxbsd.editor.x86_64.c,0,0,4,4,75325
../samples/decompilations/godot/servers rendering renderer_rd renderer_compositor_rd.linuxbsd.editor.x86_64.c,0,7,23,30,42561
../samples/decompilations/godot/scene resources 2d circle_shape_2d.linuxbsd.editor.x86_64.c,5,1,9,15,38727
../samples/decompilations/godot/modules jolt_physics spaces jolt_physics_direct_space_state_3d.linuxbsd.editor.x86_64.c,8,8,49,65,110191
../samples/decompilations/godot/thirdparty icu4c common uvectr32.linuxbsd.editor.x86_64.c,0,4,12,16,6236
../samples/decompilations/godot/modules noise editor noise_editor_plugin.linuxbsd.editor.x86_64.c,12,2,17,31,56151
../samples/decompilations/godot/thirdparty msdfgen core Projection.linuxbsd.editor.x86_64.c,0,0,0,0,1104
../samples/decompilations/godot/modules jolt_physics joints jolt_joint_3d.linuxbsd.editor.x86_64.c,0,0,1,1,9946
../samples/decompilations/godot/thirdparty jolt_physics Jolt Core TickCounter.linuxbsd.editor.x86_64.c,0,0,0,0,1
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision Shape StaticCompoundShape.linuxbsd.editor.x86_64.c,17,10,31,58,142876
../samples/decompilations/godot/core io xml_parser.linuxbsd.editor.x86_64.c,5,5,37,47,120245
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Constraints PathConstraintPathHermite.linuxbsd.editor.x86_64.c,0,1,2,3,7691
../samples/decompilations/godot/scene resources 3d fog_material.linuxbsd.editor.x86_64.c,5,0,18,23,62930
../samples/decompilations/godot/core string fuzzy_search.linuxbsd.editor.x86_64.c,3,13,56,72,64212
../samples/decompilations/godot/main performance.linuxbsd.editor.x86_64.c,2,7,33,42,102353
